id_inventario,id_producto,fecha_ingreso,id_local,cantidad_stock
4114,41,2022-03-05 01:28:03,129,48
4115,6,2019-10-20 00:36:42,497,26
4116,23,2020-07-01 11:12:43,209,45
4117,30,2022-05-26 18:16:23,255,30
4118,15,2019-12-18 14:44:53,291,28
4119,17,2022-07-03 10:47:05,258,23
4120,2,2022-07-02 10:11:23,418,48
4121,1,2019-11-01 05:46:02,274,17
4122,20,2021-08-16 01:16:58,449,37
4123,41,2020-09-06 11:31:31,321,42
4124,38,2021-06-23 03:48:21,192,48
4125,8,2022-05-28 16:51:20,270,18
4126,39,2022-01-12 07:55:01,484,29
4127,8,2021-08-04 21:31:17,195,29
4128,16,2019-05-09 09:26:34,203,43
4129,7,2020-10-14 05:42:28,122,20
4130,7,2019-01-29 04:35:46,402,26
4131,46,2021-11-01 16:44:17,428,48
4132,10,2019-12-10 19:15:34,320,16
4133,13,2020-10-10 07:01:21,474,48
4134,43,2021-02-14 18:23:09,287,26
4135,28,2021-03-02 14:34:20,363,30
4136,5,2021-08-23 02:57:49,442,33
4137,27,2022-03-09 14:07:43,411,23
4138,38,2021-05-12 10:25:46,234,18
4139,8,2020-01-18 17:51:44,167,33
4140,20,2021-07-09 21:05:19,205,26
4141,13,2020-09-04 10:23:24,186,16
4142,34,2020-08-20 12:52:54,478,38
4143,19,2021-04-23 20:14:28,5,17
4144,10,2019-01-23 02:07:45,143,30
4145,36,2021-02-10 14:59:25,97,31
4146,8,2022-07-28 21:55:48,93,47
4147,3,2020-02-28 23:33:53,325,43
4148,14,2019-04-14 18:48:42,353,34
4149,7,2019-11-22 05:02:47,204,46
4150,5,2022-07-27 02:46:45,212,36
4151,48,2020-01-20 20:36:25,63,42
4152,6,2021-02-22 04:10:16,130,26
4153,2,2019-12-25 05:57:38,65,27
4154,13,2022-06-01 08:45:49,324,20
4155,8,2021-08-29 05:12:18,261,47
4156,14,2019-06-19 03:20:08,254,49
4157,37,2020-01-14 11:55:55,363,37
4158,16,2022-09-05 19:59:16,297,42
4159,14,2020-01-10 09:56:27,379,48
4160,43,2019-08-09 03:42:56,211,25
4161,41,2022-03-29 13:46:47,42,29
4162,10,2020-03-28 01:15:23,434,50
4163,12,2021-03-25 16:13:23,376,22
4164,16,2020-05-30 15:29:30,3,23
4165,4,2019-04-30 23:33:31,298,24
4166,5,2020-09-22 19:40:14,1,38
4167,34,2022-02-16 04:58:49,415,15
4168,8,2019-04-18 02:37:33,280,16
4169,1,2022-04-09 03:24:34,383,41
4170,45,2022-07-21 04:01:30,51,32
4171,42,2020-12-10 12:19:30,48,36
4172,27,2021-03-27 22:14:29,39,31
4173,3,2022-07-17 23:02:45,343,34
4174,21,2020-06-26 10:01:58,82,47
4175,33,2020-11-11 07:16:31,390,36
4176,26,2020-12-02 01:18:50,172,46
4177,13,2019-12-23 00:04:19,364,39
4178,6,2021-01-15 04:09:29,372,25
4179,49,2019-10-04 13:55:45,500,37
4180,27,2021-06-16 22:31:21,277,31
4181,6,2021-02-10 22:54:18,69,50
4182,36,2019-03-06 13:07:44,440,16
4183,47,2019-05-26 05:47:48,228,17
4184,23,2021-02-22 04:05:17,11,29
4185,8,2020-04-12 16:44:12,200,26
4186,36,2022-07-05 02:48:29,500,35
4187,11,2020-11-18 03:30:13,293,32
4188,25,2022-07-25 22:40:18,250,30
4189,33,2019-01-25 11:59:57,415,38
4190,15,2019-01-18 20:25:16,438,41
4191,17,2020-08-10 14:36:02,94,23
4192,40,2020-01-11 19:04:47,217,35
4193,37,2021-11-28 12:29:49,374,37
4194,12,2022-09-26 05:24:49,293,42
4195,32,2020-10-12 06:37:23,385,34
4196,24,2022-04-22 14:39:20,45,17
4197,6,2021-11-21 21:21:38,336,35
4198,19,2019-06-30 13:38:31,499,49
4199,32,2020-04-07 17:20:04,336,31
4200,36,2022-03-22 22:27:44,416,34
4201,35,2021-06-18 08:29:10,282,37
4202,22,2019-06-07 14:26:01,1,34
4203,25,2021-02-23 01:50:13,236,34
4204,4,2022-05-29 05:07:10,239,41
4205,7,2022-05-07 16:49:09,118,40
4206,12,2020-07-24 09:08:30,303,46
4207,20,2019-10-04 23:14:21,247,49
4208,23,2020-12-08 02:54:31,78,46
4209,38,2020-04-05 01:11:06,61,28
4210,33,2021-10-28 21:58:45,164,28
4211,33,2022-06-25 18:16:33,447,22
4212,26,2022-05-24 12:04:24,396,48
4213,31,2020-01-29 09:59:03,166,43
4214,27,2019-09-17 03:01:05,416,35
4215,7,2021-06-27 01:23:19,386,23
4216,1,2020-06-25 16:21:52,95,20
4217,32,2022-06-12 08:51:57,455,34
4218,16,2021-04-29 01:04:30,182,33
4219,19,2019-06-05 14:54:01,447,25
4220,26,2021-11-05 19:34:48,400,32
4221,20,2019-05-20 13:09:49,302,30
4222,9,2019-05-16 21:31:59,437,34
4223,37,2021-11-07 01:47:41,311,35
4224,14,2022-04-29 06:30:32,359,33
4225,15,2019-07-13 21:05:19,42,24
4226,14,2020-02-19 17:01:48,428,27
4227,36,2020-06-10 11:14:34,289,43
4228,49,2019-04-05 21:44:17,411,50
4229,26,2019-02-03 12:21:21,406,26
4230,12,2020-03-25 00:46:56,431,47
4231,8,2019-01-19 12:20:18,140,25
4232,45,2019-08-01 15:42:38,489,26
4233,28,2022-06-05 18:54:26,70,21
4234,35,2021-10-02 09:05:10,249,20
4235,41,2020-06-22 12:11:14,239,25
4236,13,2021-04-01 05:27:22,323,25
4237,13,2019-04-27 09:59:55,8,37
4238,19,2021-06-09 22:42:58,331,47
4239,17,2019-04-04 17:43:20,198,50
4240,21,2019-01-21 01:36:13,293,50
4241,37,2020-12-19 02:00:43,348,29
4242,25,2019-03-31 04:39:47,3,35
4243,10,2020-10-11 18:05:14,59,27
4244,24,2022-03-19 19:28:56,339,17
4245,45,2019-01-30 08:36:30,18,30
4246,49,2021-10-02 07:36:23,145,45
4247,11,2021-06-28 21:31:09,339,26
4248,6,2021-12-23 18:53:55,411,23
4249,39,2021-07-17 05:08:25,482,36
4250,26,2021-09-03 15:33:34,331,29
4251,17,2019-11-10 13:53:14,256,26
4252,45,2021-09-19 13:49:59,410,42
4253,30,2021-07-10 08:14:06,474,22
4254,4,2021-02-07 18:59:23,498,47
4255,46,2019-05-15 20:49:10,220,33
4256,2,2021-03-22 17:10:43,345,47
4257,26,2021-12-10 18:05:46,371,44
4258,19,2022-05-17 09:03:29,451,28
4259,49,2020-06-11 08:51:30,454,25
4260,7,2022-06-14 06:26:39,290,27
4261,22,2019-09-17 22:11:18,198,35
4262,28,2020-09-10 01:33:31,448,44
4263,7,2022-06-09 02:00:01,225,28
4264,18,2021-07-23 03:47:07,384,36
4265,42,2019-12-02 11:50:29,253,50
4266,46,2021-05-06 14:59:00,366,23
4267,6,2021-12-14 09:56:50,433,50
4268,48,2020-02-14 05:56:56,363,22
4269,42,2020-01-05 17:27:12,269,16
4270,25,2021-01-08 18:22:46,48,17
4271,45,2019-12-17 20:36:59,42,36
4272,45,2021-08-20 17:35:23,117,36
4273,7,2019-05-28 09:30:46,274,15
4274,10,2020-04-16 01:23:53,455,45
4275,32,2019-03-15 23:32:40,351,32
4276,20,2019-10-12 05:00:36,44,41
4277,46,2022-08-10 01:20:44,62,49
4278,42,2021-05-27 17:03:07,339,46
4279,47,2022-01-08 00:51:47,128,44
4280,38,2021-09-15 23:40:04,364,15
4281,38,2019-03-03 10:26:00,153,40
4282,26,2022-04-27 00:04:56,408,40
4283,49,2020-08-13 08:38:24,221,26
4284,10,2020-11-14 17:24:18,305,33
4285,19,2020-08-30 16:13:25,95,49
4286,22,2020-11-20 12:54:19,256,24
4287,9,2020-04-25 23:19:32,473,31
4288,30,2020-01-05 07:04:06,9,30
4289,37,2020-05-27 01:29:00,50,19
4290,19,2022-09-05 09:17:49,254,44
4291,18,2021-06-03 19:46:57,58,47
4292,14,2021-05-27 22:30:00,116,50
4293,37,2020-11-23 00:40:17,237,37
4294,15,2021-09-19 18:18:52,198,25
4295,1,2019-10-24 12:57:04,267,43
4296,48,2020-08-13 12:11:20,341,34
4297,7,2020-10-24 04:12:43,89,38
4298,14,2021-07-25 22:43:28,392,40
4299,19,2019-12-21 22:25:17,165,17
4300,29,2019-04-15 14:44:19,53,20
4301,47,2021-06-08 18:51:40,251,38
4302,35,2021-10-30 16:44:43,203,34
4303,2,2020-08-09 00:40:13,482,44
4304,48,2021-02-07 04:33:57,296,40
4305,49,2019-01-29 22:28:44,313,24
4306,48,2022-08-17 20:26:47,155,41
4307,42,2021-02-20 13:55:16,35,37
4308,12,2021-07-06 11:14:45,391,30
4309,44,2020-01-22 08:56:13,493,15
4310,46,2020-10-20 15:46:01,249,37
4311,4,2019-06-11 18:58:49,423,19
4312,7,2021-05-28 23:27:46,118,31
4313,29,2020-10-07 21:26:03,197,37
4314,7,2020-07-10 14:53:57,30,29
4315,22,2019-11-28 23:50:36,281,39
4316,13,2021-06-05 16:11:30,286,37
4317,27,2020-05-31 22:03:16,122,22
4318,9,2020-01-02 19:45:03,228,21
4319,19,2020-03-12 13:36:54,500,20
4320,3,2020-07-16 22:02:52,237,41
4321,2,2021-03-16 12:32:59,398,37
4322,2,2022-01-08 13:35:22,127,34
4323,30,2021-10-14 05:11:08,485,47
4324,16,2022-04-28 00:03:26,223,19
4325,1,2019-02-10 01:33:30,35,49
4326,38,2021-11-03 23:26:01,34,23
4327,35,2020-08-23 11:38:01,483,41
4328,10,2020-07-16 20:37:09,1,15
4329,46,2019-05-13 19:03:48,59,42
4330,16,2020-08-29 13:35:40,167,44
4331,34,2022-04-27 04:37:20,337,31
4332,18,2022-07-17 12:16:11,389,24
4333,39,2020-08-11 00:43:58,435,23
4334,19,2019-10-11 01:36:33,348,31
4335,32,2021-07-10 15:01:12,250,26
4336,13,2019-01-03 20:12:54,430,26
4337,22,2019-11-28 01:44:51,70,43
4338,22,2021-03-02 09:56:57,375,16
4339,32,2020-03-03 17:57:46,459,24
4340,32,2019-04-09 02:25:01,465,31
4341,5,2019-03-16 16:09:36,128,18
4342,31,2020-09-01 15:53:43,117,44
4343,31,2020-04-11 05:49:22,355,21
4344,11,2019-05-13 00:57:04,159,34
4345,21,2019-06-12 09:54:32,157,45
4346,21,2019-08-25 06:58:49,462,39
4347,47,2021-05-11 00:05:48,116,42
4348,8,2019-03-27 02:50:35,65,38
4349,44,2019-03-13 15:48:48,140,41
4350,32,2020-08-12 06:41:23,349,26
4351,4,2020-05-21 19:35:27,484,19
4352,21,2021-04-21 14:45:49,143,28
4353,46,2022-06-03 23:51:40,230,32
4354,47,2020-06-12 09:02:18,177,15
4355,34,2019-11-01 15:23:42,132,44
4356,8,2021-04-29 11:43:04,350,43
4357,13,2022-03-09 10:05:30,154,41
4358,22,2021-12-03 09:26:37,123,36
4359,31,2020-02-11 12:34:42,395,44
4360,25,2019-10-24 02:29:42,274,47
4361,47,2021-07-31 14:59:39,273,28
4362,18,2022-01-19 22:03:51,352,48
4363,32,2019-07-09 02:30:08,239,23
4364,49,2019-09-28 01:39:20,72,22
4365,32,2020-06-30 00:46:52,424,17
4366,46,2019-12-26 20:11:42,371,43
4367,42,2022-02-24 12:33:13,53,24
4368,45,2019-02-18 00:36:40,321,47
4369,21,2020-04-11 07:05:06,218,35
4370,48,2022-04-23 05:36:05,470,30
4371,12,2021-06-06 19:23:16,177,31
4372,13,2021-01-20 02:50:34,265,31
4373,21,2019-02-07 14:40:05,9,42
4374,3,2019-11-13 23:52:04,159,43
4375,38,2019-04-17 10:35:01,191,26
4376,41,2019-11-26 00:37:51,115,48
4377,37,2021-02-08 17:12:26,185,18
4378,32,2019-05-20 16:11:38,216,18
4379,20,2020-11-09 10:08:42,356,47
4380,24,2020-07-12 03:02:49,23,17
4381,16,2020-10-01 21:17:26,454,31
4382,23,2021-01-28 09:01:38,17,28
4383,1,2021-09-03 16:03:02,267,31
4384,2,2019-07-27 17:57:03,229,33
4385,1,2021-03-01 14:53:01,145,45
4386,4,2022-02-11 19:40:08,278,33
4387,42,2021-04-27 10:39:48,305,40
4388,1,2019-07-16 20:39:40,471,49
4389,25,2021-07-05 01:04:48,44,22
4390,34,2021-09-15 07:16:25,398,42
4391,48,2021-10-27 16:43:25,243,37
4392,41,2019-09-18 18:33:20,106,15
4393,36,2021-02-13 19:57:14,139,33
4394,31,2019-04-27 05:51:38,250,30
4395,48,2020-06-21 01:02:56,318,48
4396,10,2021-05-17 05:35:46,10,39
4397,48,2021-01-18 06:25:51,217,49
4398,27,2020-09-03 05:34:26,23,28
4399,13,2019-10-05 18:01:05,91,17
4400,20,2019-01-15 15:02:28,168,32
4401,25,2020-01-25 20:30:13,366,27
4402,11,2019-10-22 11:46:51,132,24
4403,17,2022-05-13 18:46:14,35,36
4404,2,2021-12-02 22:58:42,261,43
4405,3,2021-05-30 00:25:22,428,48
4406,46,2021-12-30 06:25:04,140,15
4407,11,2020-08-25 15:30:42,252,24
4408,28,2019-02-22 21:27:58,217,29
4409,9,2021-07-31 19:26:04,267,17
4410,27,2019-05-09 05:36:13,222,24
4411,28,2020-05-22 18:14:44,69,33
4412,19,2021-03-12 08:56:16,221,25
4413,1,2021-03-19 23:37:53,155,34
4414,16,2021-09-29 01:49:19,6,27
4415,37,2020-03-28 23:53:48,415,25
4416,5,2020-07-18 10:28:02,441,44
4417,12,2022-05-05 18:27:13,420,44
4418,23,2019-03-26 03:00:04,329,34
4419,31,2019-10-01 13:57:33,296,16
4420,38,2022-01-06 11:45:38,414,45
4421,3,2020-10-26 15:51:09,487,34
4422,21,2021-08-21 06:33:52,385,34
4423,38,2022-09-25 10:58:35,424,50
4424,1,2022-04-06 18:16:56,252,38
4425,29,2021-05-18 23:36:17,383,34
4426,14,2020-02-17 19:15:32,476,25
4427,29,2022-06-26 09:57:21,166,16
4428,41,2021-06-15 22:29:45,1,45
4429,34,2022-05-23 17:18:44,2,43
4430,37,2021-10-02 19:24:29,203,21
4431,45,2022-08-30 05:12:11,376,18
4432,11,2021-07-09 13:33:53,426,42
4433,41,2020-08-23 20:37:28,356,28
4434,46,2019-11-27 12:01:53,310,19
4435,3,2022-04-25 22:52:50,211,33
4436,23,2021-07-17 09:27:44,275,21
4437,30,2020-08-22 22:35:37,78,15
4438,15,2020-03-24 20:59:47,418,43
4439,17,2020-10-14 20:17:37,353,46
4440,41,2021-10-13 16:52:14,143,44
4441,11,2021-11-07 23:02:47,141,49
4442,7,2019-12-28 06:14:40,18,36
4443,43,2020-09-01 15:23:49,459,40
4444,31,2021-04-26 09:26:19,481,32
4445,4,2021-06-29 02:40:46,111,39
4446,48,2021-07-20 01:38:43,47,45
4447,21,2022-04-21 12:42:17,439,24
4448,29,2020-09-27 08:32:14,72,28
4449,4,2019-01-31 02:51:00,23,36
4450,18,2019-12-13 07:44:50,40,25
4451,35,2020-01-22 23:20:13,78,18
4452,22,2020-08-20 19:08:35,342,43
4453,3,2020-05-10 20:57:40,304,29
4454,39,2020-11-25 17:50:22,377,32
4455,48,2020-11-07 21:38:34,134,50
4456,48,2019-08-06 02:46:39,121,15
4457,6,2021-10-21 13:42:18,324,40
4458,17,2020-12-10 10:28:31,493,16
4459,24,2020-06-03 20:12:05,80,32
4460,22,2021-08-25 10:21:31,479,38
4461,33,2021-08-11 14:23:38,403,26
4462,33,2021-11-07 11:04:49,209,44
4463,9,2022-02-11 07:33:40,160,16
4464,10,2020-04-17 17:35:22,305,22
4465,16,2022-01-21 12:57:43,222,22
4466,47,2020-11-29 12:24:56,282,37
4467,11,2020-06-18 07:47:26,347,22
4468,48,2020-08-06 13:47:49,491,45
4469,39,2022-02-08 21:02:30,20,39
4470,29,2021-06-24 05:21:27,289,16
4471,39,2020-11-04 16:06:51,363,35
4472,41,2022-08-10 04:26:52,311,36
4473,48,2019-10-14 15:50:35,128,34
4474,44,2019-11-02 05:16:27,96,18
4475,30,2022-05-12 20:50:03,53,21
4476,8,2019-05-10 06:51:15,67,25
4477,45,2022-08-29 15:19:30,332,44
4478,44,2020-03-05 01:41:58,227,20
4479,20,2020-05-22 20:36:54,495,27
4480,26,2022-05-09 14:16:21,128,18
4481,39,2020-07-12 15:13:45,103,44
4482,33,2022-06-16 22:33:06,8,39
4483,22,2021-04-25 11:01:10,27,21
4484,25,2022-06-05 04:03:47,243,19
4485,34,2021-06-29 04:10:31,484,24
4486,26,2021-08-23 19:38:47,92,47
4487,24,2021-01-01 03:42:23,39,33
4488,44,2019-04-10 11:01:14,481,36
4489,13,2021-08-25 05:14:45,286,15
4490,24,2019-01-18 06:03:33,296,43
4491,38,2020-05-23 12:57:53,297,36
4492,30,2021-01-20 12:56:37,8,33
4493,15,2020-05-18 21:34:37,471,38
4494,26,2021-02-11 11:32:09,483,27
4495,17,2019-06-12 16:40:09,14,33
4496,29,2022-03-21 12:37:11,38,31
4497,1,2021-11-01 00:51:07,467,21
4498,2,2021-09-27 12:19:05,486,37
4499,11,2019-01-10 23:21:46,356,26
4500,9,2019-05-08 14:30:53,363,24
4501,8,2021-06-29 07:09:28,325,48
4502,38,2019-03-12 06:34:18,388,30
4503,16,2020-06-02 01:33:09,270,26
4504,31,2021-12-27 13:51:32,204,30
4505,44,2021-12-25 08:26:37,308,16
4506,14,2020-07-10 02:19:18,104,49
4507,45,2020-01-07 10:27:10,254,36
4508,15,2022-02-20 20:55:58,209,46
4509,32,2019-04-03 11:33:06,330,24
4510,41,2019-02-24 22:05:21,33,27
4511,40,2020-08-06 20:02:08,460,50
4512,13,2020-12-20 11:48:55,226,39
4513,47,2022-03-27 07:51:21,181,19
4514,49,2019-01-26 04:31:27,418,30
4515,46,2021-08-08 17:58:40,104,18
4516,15,2019-06-17 05:08:58,166,22
4517,33,2021-06-22 15:01:19,307,48
4518,19,2019-08-11 12:19:31,217,38
4519,42,2020-12-25 18:26:55,460,16
4520,46,2022-06-10 18:47:13,88,44
4521,27,2020-02-18 14:57:33,59,25
4522,25,2020-05-26 10:44:17,430,27
4523,36,2020-10-27 03:11:16,429,38
4524,11,2022-03-17 22:36:40,167,35
4525,30,2022-08-23 14:11:53,404,46
4526,25,2022-01-13 19:10:53,418,44
4527,8,2022-07-31 16:46:57,157,19
4528,20,2021-02-25 23:37:54,239,50
4529,25,2021-07-20 06:34:11,376,18
4530,13,2019-06-26 07:03:01,198,23
4531,36,2020-07-07 20:17:39,190,23
4532,45,2019-10-05 22:44:02,456,23
4533,42,2020-09-14 13:31:43,227,32
4534,3,2020-06-25 04:16:54,22,49
4535,44,2021-02-23 13:48:12,373,16
4536,6,2021-09-11 15:24:11,480,34
4537,25,2021-09-26 12:18:04,61,38
4538,41,2021-06-01 01:16:01,453,26
4539,19,2021-08-10 13:02:15,243,39
4540,46,2020-05-30 10:45:02,114,46
4541,40,2020-10-31 11:20:47,123,25
4542,6,2021-07-24 09:14:49,329,40
4543,19,2020-09-16 19:35:49,127,17
4544,5,2022-04-27 18:27:22,65,41
4545,25,2020-10-20 16:26:10,224,33
4546,46,2019-09-01 13:53:12,461,31
4547,14,2021-01-12 18:12:13,242,31
4548,5,2022-01-17 18:08:50,297,34
4549,37,2022-04-05 22:20:32,235,47
4550,21,2019-02-09 19:40:28,456,29
4551,6,2021-03-20 04:36:26,450,28
4552,27,2021-03-23 04:57:34,419,41
4553,13,2022-06-14 19:31:40,418,22
4554,45,2020-12-09 09:00:13,5,19
4555,23,2021-04-27 23:30:29,365,45
4556,11,2021-12-21 15:42:21,91,20
4557,33,2019-10-13 15:06:09,14,31
4558,16,2019-04-26 09:37:31,18,45
4559,17,2022-08-14 19:57:44,239,22
4560,40,2020-07-13 03:54:37,155,39
4561,38,2019-05-09 11:31:27,233,16
4562,16,2020-10-17 11:27:40,201,38
4563,10,2021-06-21 05:14:52,363,29
4564,26,2021-04-26 11:23:55,42,31
4565,48,2020-02-01 01:41:07,399,37
4566,21,2019-05-23 00:06:47,246,41
4567,39,2020-10-18 07:24:54,236,22
4568,43,2021-05-21 08:32:28,290,31
4569,32,2019-01-07 17:17:59,408,19
4570,8,2021-01-03 03:32:16,143,39
4571,9,2022-05-22 06:34:51,4,34
4572,39,2021-06-05 18:29:45,428,17
4573,2,2019-06-12 16:34:49,126,46
4574,25,2022-02-14 04:03:31,236,23
4575,28,2021-10-15 00:39:19,42,37
4576,23,2020-01-22 18:51:50,491,25
4577,41,2022-05-30 08:15:55,247,36
4578,33,2022-09-01 00:54:50,127,42
4579,22,2019-05-08 18:05:55,17,22
4580,8,2020-12-23 18:13:25,358,18
4581,37,2022-09-09 04:38:20,337,28
4582,24,2022-08-24 10:48:52,414,43
4583,31,2020-02-21 06:39:59,125,25
4584,14,2022-07-02 19:05:08,225,28
4585,8,2022-09-03 20:02:37,355,47
4586,30,2022-03-22 18:29:53,48,26
4587,11,2021-08-31 12:54:48,281,15
4588,12,2019-11-16 05:28:37,166,29
4589,47,2020-02-18 13:14:01,400,29
4590,13,2019-09-20 01:35:52,421,27
4591,20,2019-06-18 19:38:38,451,16
4592,13,2019-12-20 22:31:55,254,21
4593,19,2022-09-10 00:11:03,298,22
4594,46,2020-03-27 17:53:07,445,42
4595,9,2020-04-16 13:57:41,23,18
4596,39,2021-08-30 14:14:40,349,41
4597,32,2021-09-01 14:25:40,162,39
4598,48,2021-08-30 00:29:53,301,44
4599,38,2021-07-28 09:09:43,394,15
4600,45,2020-06-26 02:07:17,44,16
4601,43,2022-02-14 08:59:07,499,49
4602,5,2020-01-29 16:14:25,251,45
4603,3,2019-05-11 19:04:01,266,45
4604,27,2021-12-16 10:34:20,47,18
4605,29,2020-02-26 17:44:02,51,44
4606,23,2022-07-01 20:51:07,61,48
4607,26,2022-04-29 22:15:04,68,33
4608,1,2022-04-13 11:53:51,321,27
4609,16,2019-06-11 08:35:25,229,38
4610,34,2022-08-20 03:48:48,460,24
4611,34,2019-01-22 15:42:04,8,23
4612,39,2019-04-06 05:56:27,360,22
4613,21,2020-09-27 17:34:48,216,45
4614,11,2021-08-17 02:06:03,330,30
4615,41,2021-07-26 19:27:43,473,33
4616,1,2020-04-06 00:20:16,181,20
4617,31,2022-08-10 17:03:25,196,40
4618,18,2022-03-13 09:05:25,114,25
4619,6,2022-08-31 07:13:35,210,46
4620,9,2021-06-01 03:49:24,90,46
4621,48,2022-06-12 13:47:51,272,45
4622,25,2022-05-20 00:54:13,339,26
4623,32,2021-01-03 08:08:54,261,42
4624,7,2021-09-17 20:59:20,471,24
4625,47,2020-01-30 07:37:36,163,21
4626,4,2021-01-16 06:20:48,39,19
4627,6,2021-05-05 17:42:49,379,50
4628,3,2019-11-27 01:44:32,351,37
4629,13,2021-10-12 23:14:29,152,47
4630,33,2019-10-19 15:51:31,218,35
4631,33,2021-05-29 06:14:07,437,31
4632,12,2022-06-27 14:56:25,353,36
4633,20,2022-08-28 20:37:51,433,29
4634,40,2019-11-12 23:51:33,191,21
4635,38,2020-08-11 03:37:06,350,24
4636,30,2021-04-11 06:02:45,429,34
4637,37,2022-06-22 20:33:35,108,22
4638,8,2020-06-01 08:32:17,94,47
4639,46,2019-07-02 21:29:01,160,37
4640,44,2021-08-29 16:15:37,124,26
4641,19,2020-06-25 13:01:38,167,41
4642,48,2022-02-07 02:44:22,421,31
4643,27,2019-11-10 14:29:03,480,43
4644,28,2021-10-25 06:58:17,142,45
4645,25,2020-06-01 02:00:24,372,22
4646,5,2021-10-22 15:34:48,403,36
4647,16,2022-04-08 05:33:28,61,15
4648,35,2020-08-07 09:38:49,295,46
4649,39,2022-04-29 01:25:24,46,28
4650,47,2021-05-19 09:54:17,105,30
4651,20,2019-08-25 01:03:54,487,50
4652,15,2019-02-05 06:56:31,169,42
4653,12,2020-06-03 02:39:58,409,43
4654,25,2021-01-02 04:27:26,115,30
4655,23,2021-07-09 16:57:57,191,32
4656,41,2020-11-09 15:11:39,153,23
4657,7,2019-01-02 21:20:15,448,33
4658,7,2020-10-01 04:51:15,216,27
4659,30,2020-08-17 03:45:25,98,17
4660,38,2020-01-02 13:00:08,21,42
4661,16,2021-07-12 17:13:03,268,27
4662,9,2019-05-30 12:42:36,36,18
4663,10,2022-07-07 15:37:34,496,47
4664,4,2019-01-26 21:20:01,361,47
4665,40,2019-08-23 19:19:32,41,50
4666,41,2020-07-06 20:26:32,498,44
4667,4,2022-01-29 21:41:25,59,28
4668,36,2019-11-16 15:19:12,325,17
4669,38,2022-03-14 07:31:44,87,40
4670,37,2021-01-04 20:15:41,165,24
4671,10,2019-04-07 01:26:37,486,40
4672,33,2022-03-03 16:11:25,296,20
4673,34,2022-02-27 06:39:22,357,46
4674,10,2020-01-23 09:09:59,89,31
4675,19,2022-02-26 16:22:24,432,33
4676,24,2021-02-26 07:42:00,435,31
4677,17,2020-06-21 00:39:01,344,34
4678,8,2019-05-05 10:36:08,431,41
4679,6,2019-05-26 04:30:16,280,22
4680,45,2022-09-30 04:56:58,126,36
4681,28,2021-05-21 03:18:52,271,43
4682,10,2021-07-04 05:11:42,500,19
4683,20,2019-03-22 12:21:08,372,49
4684,14,2019-10-13 20:43:23,479,46
4685,32,2021-01-21 15:14:08,480,50
4686,37,2021-05-31 15:08:08,457,33
4687,4,2019-03-19 23:00:48,126,17
4688,5,2019-11-28 05:29:21,487,18
4689,6,2020-12-25 14:20:20,414,19
4690,7,2021-03-13 04:10:50,185,47
4691,39,2021-01-16 18:39:03,65,30
4692,43,2020-12-20 07:52:41,56,24
4693,33,2021-05-26 15:05:38,456,49
4694,39,2020-07-26 10:16:35,191,39
4695,4,2021-09-02 10:41:02,119,45
4696,18,2022-09-15 10:43:18,31,31
4697,16,2022-02-20 01:39:43,401,31
4698,10,2021-04-29 13:55:49,476,41
4699,3,2020-12-25 17:17:14,427,35
4700,18,2022-09-13 14:41:55,104,21
4701,43,2022-04-23 07:55:20,361,49
4702,2,2020-01-03 14:36:20,482,47
4703,2,2021-07-05 22:45:34,340,48
4704,20,2020-08-11 06:05:59,344,43
4705,18,2021-08-04 09:25:32,284,36
4706,13,2022-06-16 22:51:34,444,19
4707,15,2022-02-20 12:15:16,256,40
4708,33,2019-03-12 19:07:03,354,35
4709,22,2020-09-22 19:51:45,293,35
4710,48,2022-04-02 08:36:28,448,48
4711,30,2022-06-05 07:33:57,89,28
4712,40,2020-01-02 05:34:09,98,35
4713,41,2019-01-17 03:11:35,253,42
4714,20,2019-05-24 09:20:07,236,44
4715,34,2021-04-17 18:01:06,427,30
4716,39,2020-05-25 19:37:42,214,19
4717,36,2022-08-10 13:27:58,268,37
4718,44,2019-02-26 12:27:48,100,25
4719,31,2020-09-11 22:43:06,10,31
4720,48,2021-06-17 14:28:10,57,37
4721,25,2021-02-01 16:25:34,101,22
4722,14,2021-02-06 10:58:02,87,45
4723,20,2020-03-30 17:30:32,62,49
4724,39,2022-03-21 05:10:26,443,19
4725,8,2020-10-21 13:18:19,399,25
4726,21,2021-12-01 08:28:37,119,39
4727,22,2022-08-03 13:46:01,152,37
4728,15,2019-03-21 18:28:20,64,17
4729,47,2020-09-10 15:46:23,217,31
4730,14,2022-09-08 14:31:32,7,19
4731,12,2021-01-06 07:44:47,196,49
4732,31,2020-06-16 08:33:50,203,33
4733,30,2020-09-13 03:23:46,488,42
4734,30,2021-12-27 11:43:36,90,35
4735,22,2019-01-08 22:53:55,31,34
4736,44,2019-07-16 18:35:47,91,31
4737,34,2020-09-05 09:58:20,439,24
4738,1,2022-07-09 15:00:45,330,17
4739,46,2020-08-13 09:32:44,108,33
4740,12,2019-11-09 16:57:35,113,46
4741,1,2020-08-10 00:46:30,364,22
4742,29,2019-09-23 07:38:02,40,47
4743,16,2021-09-16 06:10:43,73,31
4744,38,2019-10-02 12:58:07,464,25
4745,15,2019-05-19 15:42:44,320,19
4746,45,2021-11-17 12:05:44,207,40
4747,3,2020-12-12 04:03:50,458,33
