id_inventario;id_producto;fecha_ingreso;id_local;cantidad_stock
3312;14;7/5/2020 00:00;414;16
3313;8;3/8/2020 00:00;441;15
3314;38;13/12/2020 00:00;125;42
3315;20;17/4/2022 00:00;10;44
3316;48;4/3/2021 00:00;214;48
3317;6;24/5/2022 00:00;70;39
3318;3;2/5/2021 00:00;109;31
3319;38;26/3/2019 00:00;417;31
3320;47;23/12/2021 00:00;101;38
3321;24;29/7/2020 00:00;343;36
3322;20;28/12/2019 00:00;26;50
3323;45;23/1/2020 00:00;58;32
3324;30;8/12/2019 00:00;296;38
3325;40;22/2/2020 00:00;94;20
3326;29;13/6/2021 00:00;85;40
3327;35;31/10/2020 00:00;139;47
3328;17;20/7/2020 00:00;468;21
3329;4;2/8/2019 00:00;346;48
3330;31;29/8/2022 00:00;27;21
3331;48;3/4/2022 00:00;232;48
3332;37;2/10/2019 00:00;142;16
3333;40;26/3/2020 00:00;120;31
3334;7;15/11/2021 00:00;165;43
3335;44;24/3/2019 00:00;258;27
3336;13;30/6/2022 00:00;287;34
3337;3;1/6/2021 00:00;332;45
3338;11;7/8/2021 00:00;397;34
3339;31;6/2/2019 00:00;398;25
3340;35;11/1/2020 00:00;441;16
3341;32;30/10/2020 00:00;160;21
3342;44;16/8/2022 00:00;164;15
3343;27;7/5/2020 00:00;222;18
3344;17;3/8/2019 00:00;351;39
3345;19;18/6/2019 00:00;249;48
3346;12;23/7/2019 00:00;98;25
3347;40;26/8/2022 00:00;231;48
3348;31;25/5/2020 00:00;498;20
3349;32;30/4/2021 00:00;241;27
3350;39;11/1/2019 00:00;62;22
3351;19;29/6/2021 00:00;174;27
3352;36;20/8/2022 00:00;136;17
3353;38;10/1/2021 00:00;58;43
3354;47;19/3/2022 00:00;167;29
3355;27;10/1/2019 00:00;481;26
3356;20;13/12/2020 00:00;168;41
3357;9;9/9/2021 00:00;332;39
3358;45;27/7/2019 00:00;338;34
3359;1;15/4/2021 00:00;59;39
3360;36;3/4/2020 00:00;321;19
3361;3;14/9/2020 00:00;141;16
3362;14;16/8/2022 00:00;46;27
3363;27;17/3/2021 00:00;489;27
3364;15;19/4/2019 00:00;338;41
3365;40;10/7/2019 00:00;241;15
3366;41;16/5/2020 00:00;457;48
3367;17;21/3/2022 00:00;253;31
3368;6;3/1/2020 00:00;229;29
3369;35;5/8/2021 00:00;22;30
3370;5;11/9/2021 00:00;285;39
3371;9;3/6/2022 00:00;390;50
3372;29;20/11/2019 00:00;488;50
3373;43;14/1/2019 00:00;99;42
3374;49;9/10/2021 00:00;184;37
3375;34;30/11/2021 00:00;277;45
3376;1;20/3/2021 00:00;10;39
3377;32;8/6/2020 00:00;29;18
3378;27;31/7/2022 00:00;410;27
3379;9;18/12/2020 00:00;92;29
3380;21;28/1/2019 00:00;481;42
3381;8;25/8/2022 00:00;29;45
3382;21;18/11/2019 00:00;368;41
3383;4;21/1/2020 00:00;288;49
3384;39;14/7/2019 00:00;205;36
3385;34;31/3/2020 00:00;49;41
3386;8;9/10/2019 00:00;426;18
3387;28;3/1/2022 00:00;248;40
3388;44;18/11/2021 00:00;459;24
3389;1;30/7/2022 00:00;258;23
3390;5;3/11/2019 00:00;498;37
3391;17;3/2/2020 00:00;282;24
3392;25;27/11/2019 00:00;148;29
3393;4;22/2/2020 00:00;328;36
3394;22;30/9/2021 00:00;151;21
3395;9;22/5/2021 00:00;259;26
3396;15;18/9/2021 00:00;17;34
3397;39;26/8/2020 00:00;457;45
3398;44;29/6/2021 00:00;460;22
3399;41;25/12/2021 00:00;216;41
3400;4;31/8/2019 00:00;27;34
3401;40;6/12/2019 00:00;257;47
3402;3;24/9/2022 00:00;442;21
3403;19;20/7/2021 00:00;415;50
3404;20;2/11/2021 00:00;216;45
3405;37;16/6/2020 00:00;414;37
3406;4;19/7/2020 00:00;284;15
3407;22;16/4/2021 00:00;370;27
3408;46;9/12/2019 00:00;224;47
3409;17;8/12/2019 00:00;266;15
3410;48;2/10/2019 00:00;440;41
3411;39;13/11/2020 00:00;357;24
3412;7;10/6/2021 00:00;155;30
3413;26;28/4/2020 00:00;221;33
3414;45;23/4/2020 00:00;62;22
3415;31;4/9/2020 00:00;159;36
3416;15;17/3/2020 00:00;278;17
3417;33;23/5/2020 00:00;149;44
3418;35;6/10/2019 00:00;215;36
3419;22;31/3/2022 00:00;298;32
3420;46;12/4/2020 00:00;293;35
3421;46;14/10/2020 00:00;86;43
3422;25;3/12/2019 00:00;13;27
3423;48;27/6/2020 00:00;85;46
3424;5;26/6/2020 00:00;265;30
3425;10;15/1/2022 00:00;136;32
3426;28;14/9/2021 00:00;105;21
3427;25;7/4/2022 00:00;205;41
3428;16;7/2/2021 00:00;10;31
3429;23;2/1/2021 00:00;343;26
3430;15;6/9/2022 00:00;317;42
3431;3;24/7/2019 00:00;459;28
3432;2;17/1/2019 00:00;106;41
3433;24;29/6/2020 00:00;313;24
3434;31;3/9/2019 00:00;145;19
3435;34;19/3/2022 00:00;434;36
3436;8;25/3/2021 00:00;113;25
3437;40;7/5/2021 00:00;173;31
3438;43;21/7/2022 00:00;224;21
3439;32;27/3/2020 00:00;66;40
3440;5;24/11/2019 00:00;109;46
3441;41;11/4/2021 00:00;416;19
3442;17;12/7/2021 00:00;254;46
3443;44;2/11/2019 00:00;442;41
3444;4;7/12/2021 00:00;79;37
3445;40;27/6/2020 00:00;254;29
3446;19;6/3/2022 00:00;209;50
3447;30;16/7/2021 00:00;198;19
3448;18;11/7/2019 00:00;191;25
3449;26;29/3/2019 00:00;213;23
3450;3;6/1/2019 00:00;41;18
3451;21;6/12/2019 00:00;16;25
3452;4;24/3/2020 00:00;252;50
3453;36;11/6/2020 00:00;99;23
3454;8;3/5/2021 00:00;7;27
3455;22;5/1/2022 00:00;73;41
3456;8;5/3/2021 00:00;201;47
3457;25;16/5/2019 00:00;343;43
3458;17;16/11/2019 00:00;494;15
3459;39;24/2/2019 00:00;13;32
3460;32;13/4/2020 00:00;25;44
3461;10;15/3/2020 00:00;83;21
3462;15;23/12/2019 00:00;408;36
3463;43;12/2/2019 00:00;184;20
3464;13;30/1/2020 00:00;198;43
3465;36;29/6/2021 00:00;244;31
3466;16;4/8/2021 00:00;489;43
3467;40;1/8/2022 00:00;191;37
3468;48;26/8/2022 00:00;409;33
3469;31;9/1/2022 00:00;116;27
3470;38;23/9/2020 00:00;167;33
3471;42;18/8/2021 00:00;367;40
3472;6;25/2/2021 00:00;162;34
3473;48;31/12/2020 00:00;64;25
3474;39;14/3/2022 00:00;380;23
3475;13;10/2/2022 00:00;102;49
3476;28;19/3/2019 00:00;232;25
3477;33;19/7/2021 00:00;286;17
3478;34;19/1/2021 00:00;460;29
3479;41;9/6/2022 00:00;447;40
3480;15;20/8/2020 00:00;151;16
3481;45;26/12/2021 00:00;461;50
3482;39;19/1/2020 00:00;223;18
3483;33;8/11/2020 00:00;115;29
3484;47;28/6/2019 00:00;187;43
3485;35;1/8/2022 00:00;381;43
3486;26;1/11/2020 00:00;148;36
3487;21;20/2/2022 00:00;141;28
3488;3;25/9/2020 00:00;25;49
3489;15;20/9/2021 00:00;393;15
3490;30;20/12/2019 00:00;461;43
3491;46;3/5/2020 00:00;457;15
3492;32;13/7/2019 00:00;414;41
3493;44;25/1/2019 00:00;263;49
3494;24;17/7/2022 00:00;278;23
3495;5;28/4/2022 00:00;449;19
3496;32;9/1/2021 00:00;288;44
3497;8;31/7/2021 00:00;21;30
3498;9;19/9/2019 00:00;114;23
3499;37;12/10/2019 00:00;207;19
3500;19;12/2/2020 00:00;47;21
3501;32;22/7/2019 00:00;450;44
3502;24;27/9/2022 00:00;370;41
3503;30;11/2/2021 00:00;60;28
3504;23;12/2/2021 00:00;388;44
3505;43;5/4/2019 00:00;382;42
3506;38;1/1/2022 00:00;421;25
3507;33;2/4/2021 00:00;435;16
3508;28;18/1/2021 00:00;265;46
3509;25;29/11/2021 00:00;94;48
3510;39;18/3/2020 00:00;127;38
3511;16;11/1/2022 00:00;59;21
3512;2;24/12/2019 00:00;320;47
3513;10;3/8/2020 00:00;165;34
3514;12;5/7/2020 00:00;52;44
3515;21;17/12/2021 00:00;3;42
3516;30;11/8/2021 00:00;186;32
3517;4;10/9/2020 00:00;137;41
3518;4;24/8/2022 00:00;377;16
3519;42;31/10/2020 00:00;88;25
3520;4;3/7/2022 00:00;194;46
3521;28;8/4/2021 00:00;57;39
3522;2;9/4/2022 00:00;308;48
3523;28;27/2/2022 00:00;124;50
3524;26;7/1/2021 00:00;198;23
3525;44;7/8/2022 00:00;382;48
3526;27;12/5/2019 00:00;402;49
3527;42;30/10/2021 00:00;341;33
3528;19;1/11/2020 00:00;55;39
3529;26;19/6/2020 00:00;278;49
3530;10;16/8/2019 00:00;72;21
3531;9;3/9/2022 00:00;78;35
3532;28;30/5/2022 00:00;457;29
3533;42;22/3/2020 00:00;157;24
3534;42;30/11/2021 00:00;172;32
3535;49;29/3/2019 00:00;146;48
3536;15;12/3/2022 00:00;400;28
3537;42;18/2/2021 00:00;40;26
3538;37;22/7/2019 00:00;116;49
3539;38;17/7/2019 00:00;467;43
3540;22;13/10/2019 00:00;156;37
3541;38;22/12/2020 00:00;19;34
3542;13;31/8/2020 00:00;457;25
3543;13;18/3/2020 00:00;133;29
3544;1;21/1/2020 00:00;443;36
3545;14;21/10/2021 00:00;494;15
3546;17;13/7/2021 00:00;16;42
3547;46;5/1/2019 00:00;159;35
3548;37;23/3/2022 00:00;72;48
3549;41;19/5/2021 00:00;392;28
3550;28;20/11/2019 00:00;84;30
3551;40;29/6/2019 00:00;281;37
3552;35;7/4/2019 00:00;277;24
3553;1;5/5/2021 00:00;437;16
3554;18;3/3/2020 00:00;163;20
3555;26;9/3/2021 00:00;474;22
3556;9;5/6/2021 00:00;209;16
3557;31;16/10/2019 00:00;481;23
3558;1;27/1/2019 00:00;365;41
3559;17;7/3/2020 00:00;239;45
3560;38;19/8/2021 00:00;486;45
3561;15;29/7/2019 00:00;221;46
3562;10;15/2/2020 00:00;475;48
3563;28;26/1/2019 00:00;375;38
3564;24;25/4/2022 00:00;390;32
3565;37;21/7/2019 00:00;362;24
3566;18;5/8/2020 00:00;180;42
3567;9;19/9/2019 00:00;451;47
3568;11;20/6/2021 00:00;38;33
3569;10;21/6/2020 00:00;245;35
3570;10;20/4/2020 00:00;187;42
3571;7;27/5/2020 00:00;57;31
3572;21;13/9/2020 00:00;448;48
3573;34;10/10/2021 00:00;219;17
3574;40;21/6/2020 00:00;463;23
3575;14;26/8/2020 00:00;48;18
3576;4;7/3/2020 00:00;76;19
3577;27;1/3/2022 00:00;485;19
3578;42;8/6/2021 00:00;292;19
3579;13;4/8/2020 00:00;116;43
3580;27;1/6/2020 00:00;469;16
3581;38;20/12/2020 00:00;178;16
3582;25;30/4/2021 00:00;460;48
3583;1;8/3/2022 00:00;139;28
3584;47;30/5/2022 00:00;473;24
3585;37;10/1/2019 00:00;496;38
3586;45;8/5/2021 00:00;345;35
3587;5;8/2/2021 00:00;367;27
3588;31;21/1/2022 00:00;94;22
3589;32;8/8/2022 00:00;370;43
3590;44;18/9/2021 00:00;137;46
3591;44;4/11/2021 00:00;495;38
3592;9;6/9/2020 00:00;495;44
3593;20;8/4/2021 00:00;174;49
3594;18;21/9/2019 00:00;250;37
3595;38;18/3/2021 00:00;61;35
3596;41;25/6/2019 00:00;311;27
3597;32;1/5/2022 00:00;195;42
3598;11;25/11/2021 00:00;446;23
3599;38;23/2/2020 00:00;193;15
3600;4;21/5/2022 00:00;72;18
3601;2;11/3/2021 00:00;120;26
3602;40;18/3/2019 00:00;405;27
3603;10;19/1/2022 00:00;115;50
3604;13;27/11/2021 00:00;289;19
3605;26;6/5/2020 00:00;431;41
3606;16;2/9/2020 00:00;472;43
3607;5;24/8/2022 00:00;223;43
3608;2;2/2/2020 00:00;290;18
3609;15;12/2/2022 00:00;177;43
3610;48;25/9/2019 00:00;426;44
3611;48;19/4/2022 00:00;151;29
3612;3;29/4/2022 00:00;332;17
3613;13;18/11/2019 00:00;101;45
3614;41;3/5/2020 00:00;447;23
3615;1;27/12/2021 00:00;184;26
3616;42;10/9/2021 00:00;17;26
3617;19;16/2/2019 00:00;387;29
3618;19;4/4/2019 00:00;415;24
3619;30;4/1/2020 00:00;412;42
3620;23;2/8/2019 00:00;111;31
3621;26;4/9/2020 00:00;495;16
3622;28;13/4/2020 00:00;319;29
3623;22;22/10/2019 00:00;263;44
3624;6;22/11/2019 00:00;343;17
3625;5;26/8/2021 00:00;256;23
3626;29;11/1/2020 00:00;335;39
3627;21;11/4/2019 00:00;225;24
3628;34;25/2/2019 00:00;321;18
3629;4;7/6/2019 00:00;215;21
3630;14;11/7/2022 00:00;360;39
3631;20;19/10/2021 00:00;483;39
3632;33;14/4/2019 00:00;461;18
3633;37;14/5/2021 00:00;237;45
3634;24;13/4/2021 00:00;365;29
3635;41;14/4/2022 00:00;89;22
3636;34;2/10/2019 00:00;499;50
3637;7;18/9/2022 00:00;15;15
3638;29;30/9/2022 00:00;90;22
3639;1;6/9/2022 00:00;241;38
3640;39;3/3/2022 00:00;479;15
3641;23;17/8/2019 00:00;379;30
3642;44;6/11/2021 00:00;4;16
3643;25;12/6/2020 00:00;342;22
3644;16;26/2/2019 00:00;243;36
3645;10;13/6/2022 00:00;121;29
3646;49;6/10/2021 00:00;435;32
3647;9;10/5/2019 00:00;254;28
3648;13;5/8/2019 00:00;497;16
3649;27;6/11/2020 00:00;29;30
3650;1;29/3/2019 00:00;170;39
3651;34;8/12/2019 00:00;114;38
3652;2;3/11/2020 00:00;111;34
3653;35;12/11/2019 00:00;498;40
3654;8;10/8/2020 00:00;167;45
3655;6;21/2/2020 00:00;402;16
3656;33;26/3/2019 00:00;485;15
3657;28;23/5/2019 00:00;440;45
3658;33;19/1/2019 00:00;196;15
3659;1;9/4/2021 00:00;191;28
3660;29;12/4/2019 00:00;94;17
3661;22;25/3/2022 00:00;57;37
3662;16;11/7/2020 00:00;69;42
3663;32;17/6/2022 00:00;29;31
3664;46;28/12/2021 00:00;238;28
3665;42;22/3/2021 00:00;206;44
3666;16;6/1/2022 00:00;412;37
3667;13;7/12/2020 00:00;126;48
3668;25;4/2/2022 00:00;240;29
3669;9;28/10/2019 00:00;468;26
3670;5;25/5/2021 00:00;15;39
3671;27;18/5/2020 00:00;412;34
3672;2;26/4/2019 00:00;158;45
3673;1;30/7/2020 00:00;370;44
3674;48;2/11/2020 00:00;144;24
3675;35;26/9/2020 00:00;93;25
3676;17;15/4/2020 00:00;352;27
3677;9;31/7/2021 00:00;160;42
3678;24;28/7/2019 00:00;117;41
3679;39;19/1/2022 00:00;156;50
3680;5;1/7/2022 00:00;85;17
3681;21;15/7/2019 00:00;104;29
3682;1;22/11/2019 00:00;362;49
3683;1;15/1/2020 00:00;409;44
3684;32;13/5/2021 00:00;45;27
3685;1;28/9/2021 00:00;271;25
3686;13;8/8/2019 00:00;498;39
3687;48;6/3/2021 00:00;260;48
3688;22;1/11/2019 00:00;179;15
3689;32;23/1/2019 00:00;386;37
3690;49;30/11/2019 00:00;285;25
3691;25;21/10/2019 00:00;392;48
3692;48;2/9/2020 00:00;475;15
3693;14;23/2/2020 00:00;253;34
3694;48;25/5/2019 00:00;8;41
3695;33;5/9/2022 00:00;48;34
3696;32;3/8/2020 00:00;121;30
3697;44;10/10/2020 00:00;150;18
3698;21;31/7/2022 00:00;110;39
3699;3;23/5/2019 00:00;253;32
3700;25;8/7/2022 00:00;258;43
3701;36;23/12/2019 00:00;289;48
3702;26;9/10/2020 00:00;235;49
3703;38;20/2/2019 00:00;148;15
3704;32;11/12/2020 00:00;302;16
3705;41;30/9/2021 00:00;155;39
3706;23;12/11/2019 00:00;121;47
3707;46;5/3/2020 00:00;304;28
3708;40;19/4/2019 00:00;145;43
3709;13;11/10/2019 00:00;160;15
3710;32;14/7/2021 00:00;150;41
3711;49;4/1/2019 00:00;3;33
3712;44;8/9/2021 00:00;55;18
3713;37;2/3/2019 00:00;443;47
3714;32;17/4/2020 00:00;96;25
3715;17;13/5/2019 00:00;444;36
3716;2;25/9/2019 00:00;26;24
3717;1;20/4/2020 00:00;447;26
3718;23;11/7/2022 00:00;82;35
3719;35;16/1/2021 00:00;401;29
3720;17;17/4/2020 00:00;65;25
3721;45;23/10/2019 00:00;376;25
3722;33;30/11/2020 00:00;449;49
3723;4;2/12/2020 00:00;155;20
3724;24;29/9/2019 00:00;485;45
3725;22;16/1/2022 00:00;461;25
3726;38;30/3/2021 00:00;380;23
3727;5;6/12/2020 00:00;137;34
3728;43;15/11/2021 00:00;257;27
3729;32;19/6/2019 00:00;345;22
3730;40;18/2/2020 00:00;105;47
3731;38;14/10/2019 00:00;395;26
3732;1;2/12/2020 00:00;156;26
3733;2;13/1/2020 00:00;341;23
3734;14;1/7/2022 00:00;37;43
3735;26;27/6/2020 00:00;110;49
3736;16;20/11/2020 00:00;282;38
3737;8;15/2/2019 00:00;165;48
3738;7;7/6/2021 00:00;3;33
3739;8;15/4/2020 00:00;44;20
3740;11;3/2/2022 00:00;467;47
3741;15;7/9/2021 00:00;16;28
3742;41;3/12/2020 00:00;153;20
3743;10;14/12/2020 00:00;84;40
3744;22;15/8/2022 00:00;87;44
3745;13;6/10/2020 00:00;412;45
3746;40;3/1/2022 00:00;390;41
3747;17;30/7/2022 00:00;279;34
3748;14;11/3/2019 00:00;308;45
3749;24;7/3/2021 00:00;17;16
3750;16;2/12/2021 00:00;285;47
3751;42;28/7/2021 00:00;496;28
3752;46;19/3/2019 00:00;120;47
3753;15;30/11/2019 00:00;251;38
3754;39;23/4/2022 00:00;173;16
3755;11;13/4/2022 00:00;339;39
3756;33;5/8/2022 00:00;37;47
3757;1;16/1/2020 00:00;231;45
3758;20;22/6/2020 00:00;248;40
3759;46;23/11/2019 00:00;128;45
3760;39;21/10/2020 00:00;358;25
3761;23;3/3/2022 00:00;433;48
3762;12;29/11/2020 00:00;379;31
3763;47;24/1/2022 00:00;221;36
3764;5;12/2/2019 00:00;15;33
3765;3;15/7/2019 00:00;53;31
3766;34;26/7/2022 00:00;44;35
3767;14;27/5/2021 00:00;489;21
3768;1;26/2/2021 00:00;478;45
3769;20;11/7/2019 00:00;169;33
3770;7;5/12/2020 00:00;472;38
3771;12;7/1/2020 00:00;12;18
3772;12;28/4/2020 00:00;476;18
3773;1;14/3/2022 00:00;409;31
3774;3;28/2/2022 00:00;276;47
3775;16;14/10/2019 00:00;203;33
3776;9;24/2/2020 00:00;394;15
3777;32;5/4/2022 00:00;24;18
3778;16;13/10/2019 00:00;62;20
3779;10;18/5/2019 00:00;251;26
3780;25;26/11/2021 00:00;20;45
3781;6;8/3/2021 00:00;84;25
3782;10;28/2/2019 00:00;468;44
3783;23;20/12/2019 00:00;25;29
3784;4;12/5/2019 00:00;5;29
3785;19;16/4/2019 00:00;219;42
3786;11;10/6/2020 00:00;39;25
3787;13;1/3/2021 00:00;74;29
3788;43;23/10/2020 00:00;18;37
3789;8;16/10/2021 00:00;100;19
3790;36;8/3/2020 00:00;86;40
3791;46;9/9/2021 00:00;331;26
3792;4;3/5/2020 00:00;380;15
3793;17;17/2/2021 00:00;322;35
3794;20;5/4/2020 00:00;470;46
3795;36;13/7/2022 00:00;186;21
3796;31;27/7/2022 00:00;55;32
3797;16;15/3/2019 00:00;30;19
3798;37;5/9/2019 00:00;453;44
3799;44;10/12/2020 00:00;387;31
3800;21;13/6/2020 00:00;44;16
3801;25;23/5/2019 00:00;50;23
3802;45;11/7/2022 00:00;139;33
3803;27;31/1/2019 00:00;137;45
3804;23;19/7/2021 00:00;436;45
3805;29;9/12/2021 00:00;433;37
3806;29;27/5/2022 00:00;251;19
3807;22;18/5/2021 00:00;403;20
3808;27;13/2/2021 00:00;358;19
3809;11;18/2/2019 00:00;422;24
3810;12;23/8/2021 00:00;451;43
3811;45;28/1/2021 00:00;401;38
3812;38;9/10/2021 00:00;238;43
3813;24;9/2/2021 00:00;299;25
3814;5;17/9/2021 00:00;497;48
3815;6;14/12/2020 00:00;265;15
3816;44;24/6/2022 00:00;100;16
3817;7;4/2/2019 00:00;441;45
3818;22;28/9/2020 00:00;155;44
3819;13;6/4/2021 00:00;301;27
3820;35;20/1/2019 00:00;30;42
3821;32;9/4/2020 00:00;408;32
3822;25;21/9/2020 00:00;183;29
3823;11;1/2/2022 00:00;11;36
3824;26;14/6/2019 00:00;408;27
3825;40;25/9/2020 00:00;485;40
3826;7;20/8/2022 00:00;175;40
3827;22;2/3/2020 00:00;137;21
3828;23;30/9/2019 00:00;181;46
3829;5;16/7/2020 00:00;115;34
3830;22;7/1/2022 00:00;191;44
3831;42;27/2/2021 00:00;35;20
3832;31;15/11/2020 00:00;398;37
3833;16;10/9/2022 00:00;27;29
3834;8;2/3/2022 00:00;27;38
3835;36;10/5/2021 00:00;432;50
3836;32;7/11/2020 00:00;374;35
3837;35;19/12/2021 00:00;94;39
3838;42;18/3/2021 00:00;363;29
3839;11;3/12/2019 00:00;321;31
3840;8;18/2/2021 00:00;428;22
3841;43;1/2/2021 00:00;402;44
3842;3;10/6/2022 00:00;168;43
3843;26;2/5/2022 00:00;186;36
3844;46;5/3/2022 00:00;460;21
3845;16;11/9/2020 00:00;43;44
3846;5;26/1/2020 00:00;180;16
3847;28;13/8/2019 00:00;158;35
3848;24;22/10/2020 00:00;159;33
3849;20;9/1/2022 00:00;237;43
3850;12;15/2/2020 00:00;453;49
3851;31;25/4/2019 00:00;438;46
3852;45;27/12/2021 00:00;38;29
3853;1;16/3/2022 00:00;443;26
3854;48;25/7/2020 00:00;71;34
3855;43;11/9/2020 00:00;178;43
3856;7;11/2/2020 00:00;305;31
3857;22;8/1/2022 00:00;107;15
3858;22;11/2/2019 00:00;324;30
3859;19;9/3/2021 00:00;132;42
3860;30;30/4/2020 00:00;131;33
3861;31;26/8/2020 00:00;486;39
3862;8;3/8/2021 00:00;308;27
3863;14;17/8/2022 00:00;89;45
3864;39;22/7/2022 00:00;413;19
3865;14;14/8/2019 00:00;127;23
3866;13;4/9/2021 00:00;469;49
3867;37;12/5/2019 00:00;454;47
3868;35;26/6/2021 00:00;422;22
3869;28;10/9/2020 00:00;338;48
3870;29;4/11/2020 00:00;310;16
3871;19;22/2/2022 00:00;317;48
3872;6;28/6/2022 00:00;406;47
3873;44;12/5/2022 00:00;199;21
3874;34;31/10/2019 00:00;129;30
3875;6;9/4/2022 00:00;184;27
3876;14;4/10/2020 00:00;431;32
3877;42;23/10/2020 00:00;42;44
3878;41;5/7/2020 00:00;477;40
3879;34;10/7/2021 00:00;293;32
3880;41;15/4/2020 00:00;43;35
3881;5;21/8/2020 00:00;435;37
3882;32;18/6/2021 00:00;6;47
3883;27;19/3/2021 00:00;38;15
3884;22;25/1/2022 00:00;8;44
3885;13;9/5/2019 00:00;79;44
3886;41;26/12/2019 00:00;163;43
3887;15;11/6/2020 00:00;487;25
3888;38;3/5/2020 00:00;335;45
3889;26;24/9/2020 00:00;190;23
3890;30;16/2/2020 00:00;200;22
3891;40;30/12/2019 00:00;407;35
3892;17;4/9/2021 00:00;452;42
3893;43;24/3/2021 00:00;14;18
3894;13;30/8/2020 00:00;448;46
3895;28;27/5/2021 00:00;377;41
3896;11;21/7/2020 00:00;210;29
3897;49;6/6/2022 00:00;267;18
3898;10;31/12/2021 00:00;469;18
3899;21;26/1/2019 00:00;92;41
3900;41;31/5/2019 00:00;287;34
3901;37;2/2/2022 00:00;449;36
3902;23;2/12/2020 00:00;457;44
3903;13;16/9/2021 00:00;196;24
3904;17;23/2/2019 00:00;237;46
3905;32;11/9/2022 00:00;431;22
3906;10;17/3/2020 00:00;30;29
3907;44;27/8/2022 00:00;58;33
3908;30;21/3/2021 00:00;265;27
3909;46;11/5/2021 00:00;248;39
3910;15;7/3/2019 00:00;232;47
3911;4;13/2/2019 00:00;71;50
3912;41;14/6/2021 00:00;493;15
3913;9;25/10/2021 00:00;358;45
3914;10;29/1/2020 00:00;188;23
3915;4;31/10/2019 00:00;335;48
3916;27;29/1/2021 00:00;18;20
3917;26;23/4/2020 00:00;309;34
3918;25;4/1/2022 00:00;69;30
3919;8;9/3/2021 00:00;24;24
3920;32;18/12/2019 00:00;36;16
3921;28;8/4/2021 00:00;326;26
3922;17;1/12/2020 00:00;186;28
3923;20;11/3/2019 00:00;400;17
3924;20;19/12/2020 00:00;63;39
3925;1;24/11/2020 00:00;435;17
3926;47;1/8/2022 00:00;358;43
3927;46;30/12/2021 00:00;85;43
3928;14;11/1/2021 00:00;5;24
3929;34;22/3/2021 00:00;252;19
3930;24;31/5/2020 00:00;249;17
3931;1;4/4/2019 00:00;494;39
3932;19;10/9/2022 00:00;106;26
3933;44;15/2/2019 00:00;480;39
3934;30;14/6/2020 00:00;105;29
3935;9;17/10/2020 00:00;66;43
3936;42;9/4/2020 00:00;212;17
3937;3;15/1/2021 00:00;40;16
3938;43;13/6/2019 00:00;164;33
3939;15;17/6/2020 00:00;30;20
3940;26;2/5/2021 00:00;479;24
3941;14;18/2/2021 00:00;308;32
3942;19;8/5/2020 00:00;132;39
3943;12;16/5/2021 00:00;436;32
3944;34;3/8/2022 00:00;62;49
3945;7;31/5/2022 00:00;197;19
3946;8;6/12/2021 00:00;60;28
3947;12;14/1/2021 00:00;237;46
3948;44;28/4/2019 00:00;37;38
3949;23;19/8/2019 00:00;159;18
3950;16;2/3/2020 00:00;366;27
3951;8;14/5/2021 00:00;450;38
3952;16;16/8/2022 00:00;218;42
3953;1;20/5/2021 00:00;24;42
3954;13;21/4/2020 00:00;120;25
3955;41;1/6/2020 00:00;458;34
3956;4;29/1/2019 00:00;237;16
3957;17;18/4/2022 00:00;32;48
3958;23;25/6/2022 00:00;332;21
3959;12;6/9/2022 00:00;479;39
3960;24;14/7/2022 00:00;28;49
3961;4;3/9/2021 00:00;251;39
3962;13;12/4/2020 00:00;160;35
3963;16;3/9/2022 00:00;109;26
3964;7;30/3/2022 00:00;271;37
3965;4;1/6/2021 00:00;283;49
3966;18;14/10/2021 00:00;372;19
3967;7;11/8/2022 00:00;455;21
3968;34;10/6/2021 00:00;416;35
3969;28;7/3/2022 00:00;352;42
3970;2;13/3/2019 00:00;135;31
3971;10;3/9/2021 00:00;403;22
3972;16;17/7/2019 00:00;305;32
3973;11;12/2/2022 00:00;284;33
3974;2;3/12/2021 00:00;53;40
3975;33;11/12/2021 00:00;261;30
3976;11;19/1/2022 00:00;315;42
3977;17;22/6/2020 00:00;439;38
3978;26;8/6/2022 00:00;146;46
3979;11;3/8/2022 00:00;436;43
3980;15;18/6/2019 00:00;191;26
3981;13;26/10/2021 00:00;88;15
3982;44;10/6/2022 00:00;154;45
3983;27;28/1/2022 00:00;81;48
3984;45;9/10/2021 00:00;400;25
3985;44;5/10/2021 00:00;132;30
3986;17;9/5/2019 00:00;386;35
3987;38;17/6/2019 00:00;47;49
3988;15;30/6/2021 00:00;472;36
3989;48;7/3/2022 00:00;210;45
3990;5;4/2/2021 00:00;17;21
3991;18;1/1/2021 00:00;47;19
3992;22;29/6/2020 00:00;20;26
3993;3;1/10/2020 00:00;233;20
3994;38;29/5/2020 00:00;340;44
3995;16;19/11/2021 00:00;302;36
3996;27;13/12/2020 00:00;454;31
3997;28;16/3/2021 00:00;389;44
3998;40;4/7/2019 00:00;315;29
3999;22;17/8/2019 00:00;60;25
4000;33;9/9/2022 00:00;247;17
4001;23;18/11/2021 00:00;353;35
4002;28;14/8/2019 00:00;145;18
4003;49;27/6/2022 00:00;245;16
4004;4;31/1/2022 00:00;457;45
4005;41;1/9/2019 00:00;174;26
4006;13;18/3/2021 00:00;169;44
4007;11;7/2/2021 00:00;442;15
4008;27;2/1/2022 00:00;498;22
4009;6;2/3/2019 00:00;384;17
